step,elapsed_seconds,split,loss,learning_rate
100,17.535477895999065,train,4.403951644897461,0.00029699999999999996
100,17.535477895999065,valid,4.406538486480713,0.00029699999999999996
200,34.40180580299966,train,3.543640613555908,0.00029993338564937377
200,34.40180580299966,valid,3.5480334758758545,0.00029993338564937377
300,50.938660824998806,train,3.322070837020874,0.00029973091161446003
300,50.938660824998806,valid,3.2509734630584717,0.00029973091161446003
400,67.8061235109999,train,3.069167375564575,0.00029939277497220094
400,67.8061235109999,valid,2.995901346206665,0.00029939277497220094
500,84.71536627599926,train,2.956254720687866,0.0002989193161975326
500,84.71536627599926,valid,2.97825026512146,0.0002989193161975326
600,101.88324500599992,train,2.8673219680786133,0.00029831101202330764
600,101.88324500599992,valid,2.7983005046844482,0.00029831101202330764
700,119.07873414499954,train,2.7544209957122803,0.00029756847496026584
700,119.07873414499954,valid,2.736867904663086,0.00029756847496026584
800,136.38751923699965,train,2.682955265045166,0.00029669245268028745
800,136.38751923699965,valid,2.6765613555908203,0.00029669245268028745
900,153.93466437499956,train,2.6993846893310547,0.0002956838272635512
900,153.93466437499956,valid,2.6353042125701904,0.0002956838272635512
1000,171.56463529599932,train,2.5632808208465576,0.0002945436143103543
1000,171.56463529599932,valid,2.5905981063842773,0.0002945436143103543
1100,189.7464656939992,train,2.5654637813568115,0.00029327296191848884
1100,189.7464656939992,valid,2.601046562194824,0.00029327296191848884
1200,207.88163789200007,train,2.528639554977417,0.00029187314952720486
1200,207.88163789200007,valid,2.497321605682373,0.00029187314952720486
1300,226.1138561179996,train,2.4860503673553467,0.0002903455866289233
1300,226.1138561179996,valid,2.4818027019500732,0.0002903455866289233
1400,243.93068354099887,train,2.4524037837982178,0.00028869181134999684
1400,243.93068354099887,valid,2.473007917404175,0.00028869181134999684
1500,262.217787272999,train,2.4567625522613525,0.00028691348890194684
1500,262.217787272999,valid,2.4277961254119873,0.00028691348890194684
1600,280.4781660969984,train,2.4095914363861084,0.0002850124099047365
1600,280.4781660969984,valid,2.4399571418762207,0.0002850124099047365
1700,298.8088846219998,train,2.3150577545166016,0.0002829904885837685
1700,298.8088846219998,valid,2.284085512161255,0.0002829904885837685
1800,316.6889416359991,train,2.335465431213379,0.00028084976084242206
1800,316.6889416359991,valid,2.341054677963257,0.00028084976084242206
1900,334.863410852,train,2.3457746505737305,0.000278592382212071
1900,334.863410852,valid,2.2656960487365723,0.000278592382212071
2000,353.20860431599976,train,2.324794054031372,0.00027622062568164634
2000,353.20860431599976,valid,2.3781116008758545,0.00027622062568164634
2100,371.81951948999995,train,2.257688522338867,0.000273736879408929
2100,371.81951948999995,valid,2.2734313011169434,0.000273736879408929
2200,389.92110228899946,train,2.2334210872650146,0.0002711436443158774
2200,389.92110228899946,valid,2.2883753776550293,0.0002711436443158774
2300,408.2363663799988,train,2.2914979457855225,0.00026844353157041127
2300,408.2363663799988,valid,2.2392709255218506,0.00026844353157041127
2400,426.5685204049987,train,2.2222931385040283,0.00026563925995718633
2400,426.5685204049987,valid,2.2972280979156494,0.00026563925995718633
2500,445.02628674399966,train,2.181251287460327,0.00026273365314000933
2500,445.02628674399966,valid,2.302009105682373,0.00026273365314000933
2600,463.56955738099896,train,2.2247836589813232,0.0002597296368186474
2600,463.56955738099896,valid,2.213588237762451,0.0002597296368186474
2700,482.11712855299993,train,2.1204593181610107,0.0002566302357828965
2700,482.11712855299993,valid,2.2405238151550293,0.0002566302357828965
2800,500.541494305,train,2.1614761352539062,0.0002534385708668748
2800,500.541494305,valid,2.1514456272125244,0.0002534385708668748
2900,519.059122609,train,2.1288487911224365,0.0002501578558066067
2900,519.059122609,valid,2.1483266353607178,0.0002501578558066067
3000,537.2908394509996,train,2.1070454120635986,0.00024679139400406375
3000,537.2908394509996,valid,2.0928688049316406,0.00024679139400406375
3100,555.5624690599998,train,2.1571085453033447,0.00024334257520091827
3100,555.5624690599998,valid,2.1201252937316895,0.00024334257520091827
3200,574.2140036419987,train,2.1416897773742676,0.00023981487206536123
3200,574.2140036419987,valid,2.130096912384033,0.00023981487206536123
3300,592.75208475,train,2.11371111869812,0.00023621183669541947
3300,592.75208475,valid,2.1182687282562256,0.00023621183669541947
3400,611.2317530349992,train,2.0169739723205566,0.0002325370970422944
3400,611.2317530349992,valid,2.0648210048675537,0.0002325370970422944
3500,629.5029615499989,train,2.143855333328247,0.00022879435325732226
3500,629.5029615499989,valid,2.0909056663513184,0.00022879435325732226
3600,647.6902671070002,train,2.107325792312622,0.00022498737396623575
3600,647.6902671070002,valid,2.0905308723449707,0.00022498737396623575
3700,665.8719425319996,train,1.9674965143203735,0.00022111999247447728
3700,665.8719425319996,valid,2.0717272758483887,0.00022111999247447728
3800,684.1750610359995,train,2.110609292984009,0.00021719610290738502
3800,684.1750610359995,valid,2.0861127376556396,0.00021719610290738502
3900,702.5103856919995,train,2.0750012397766113,0.00021321965628913922
3900,702.5103856919995,valid,2.046450138092041,0.00021321965628913922
4000,721.2736086299992,train,2.0802676677703857,0.00020919465656441544
4000,721.2736086299992,valid,2.0233259201049805,0.00020919465656441544
4100,740.2639695339985,train,2.0260684490203857,0.00020512515656675198
4100,740.2639695339985,valid,2.041283130645752,0.00020512515656675198
4200,758.7432056500002,train,2.0409653186798096,0.00020101525393768967
4200,758.7432056500002,valid,1.998460054397583,0.00020101525393768967
4300,777.3031357529999,train,1.9953672885894775,0.00019686908700079447
4300,777.3031357529999,valid,2.003835439682007,0.00019686908700079447
4400,795.7231576159993,train,1.94940984249115,0.00019269083059471627
4400,795.7231576159993,valid,1.9754974842071533,0.00019269083059471627
4500,813.8222269589987,train,1.991662621498108,0.00018848469186948043
4500,813.8222269589987,valid,2.0501983165740967,0.00018848469186948043
4600,832.1817352889993,train,1.9694092273712158,0.00018425490605024407
4600,832.1817352889993,valid,1.995581865310669,0.00018425490605024407
4700,850.6334169589991,train,1.9479273557662964,0.00018000573217278362
4700,850.6334169589991,valid,1.9910354614257812,0.00018000573217278362
4800,868.9787817709985,train,2.0277326107025146,0.0001757414487950066
4800,868.9787817709985,valid,2.012744903564453,0.0001757414487950066
4900,887.1037468729992,train,1.9863332509994507,0.00017146634968880664
4900,887.1037468729992,valid,1.9779388904571533,0.00017146634968880664
5000,905.7942088529999,train,1.965882658958435,0.0001671847395165991
5000,905.7942088529999,valid,1.942408800125122,0.0001671847395165991
5100,924.4199354809989,train,2.014347553253174,0.00016290092949689075
5100,924.4199354809989,valid,1.965957522392273,0.00016290092949689075
5200,942.839038140999,train,2.0204250812530518,0.0001586192330632484
5200,942.839038140999,valid,1.9682625532150269,0.0001586192330632484
5300,961.15880965,train,1.9796161651611328,0.00015434396152103695
5300,961.15880965,valid,1.9994640350341797,0.00015434396152103695
5400,979.7618169109992,train,1.960699439048767,0.0001500794197063002
5400,979.7618169109992,valid,1.972538948059082,0.0001500794197063002
5500,998.5261009779988,train,1.9203948974609375,0.0001458299016511556
5500,998.5261009779988,valid,1.9791138172149658,0.0001458299016511556
5600,1016.9715002079993,train,1.9702671766281128,0.00014159968626006872
5600,1016.9715002079993,valid,1.9183717966079712,0.00014159968626006872
5700,1035.4873414630001,train,1.9649542570114136,0.0001373930330013583
5700,1035.4873414630001,valid,1.9276647567749023,0.0001373930330013583
5800,1053.9011196619995,train,1.8680285215377808,0.0001332141776182731
5800,1053.9011196619995,valid,1.959380030632019,0.0001332141776182731
5900,1072.1310363149987,train,1.9130945205688477,0.00012906732786395752
5900,1072.1310363149987,valid,1.9398882389068604,0.00012906732786395752
6000,1090.5893774759988,train,1.9373220205307007,0.00012495665926460074
6000,1090.5893774759988,valid,1.885305643081665,0.00012495665926460074
6100,1109.3379409600002,train,1.917974829673767,0.0001208863109150359
6100,1109.3379409600002,valid,1.8943642377853394,0.0001208863109150359
6200,1127.604381228999,train,1.9353516101837158,0.00011686038131102223
6200,1127.604381228999,valid,1.8976268768310547,0.00011686038131102223
6300,1146.1451747350002,train,1.9202607870101929,0.00011288292422240768
6300,1146.1451747350002,valid,1.9343235492706299,0.00011288292422240768
6400,1164.4327834329997,train,1.8783063888549805,0.0001089579446113258
6400,1164.4327834329997,valid,1.9649149179458618,0.0001089579446113258
6500,1183.0424888609996,train,1.9234904050827026,0.00010508939459953872
6500,1183.0424888609996,valid,1.9625462293624878,0.00010508939459953872
6600,1201.4002747779996,train,1.816515326499939,0.00010128116948898534
6600,1201.4002747779996,valid,1.882254958152771,0.00010128116948898534
6700,1220.1096358429986,train,1.854896903038025,9.753710383954253e-05
6700,1220.1096358429986,valid,1.941538691520691,9.753710383954253e-05
6800,1238.768797409999,train,1.8873062133789062,9.38609676079485e-05
6800,1238.768797409999,valid,1.9170948266983032,9.38609676079485e-05
6900,1257.265814856999,train,1.8800283670425415,9.025646235177572e-05
6900,1257.265814856999,valid,1.9326139688491821,9.025646235177572e-05
7000,1275.6389677079987,train,1.8685728311538696,8.672721750227632e-05
7000,1275.6389677079987,valid,1.8273899555206299,8.672721750227632e-05
7100,1294.5334273789995,train,1.9121655225753784,8.327678670985246e-05
7100,1294.5334273789995,valid,1.9287256002426147,8.327678670985246e-05
7200,1313.0144754819994,train,1.9089664220809937,7.990864426583157e-05
7200,1313.0144754819994,valid,1.8765439987182617,7.990864426583157e-05
7300,1331.4455540689996,train,1.8410704135894775,7.662618160414967e-05
7300,1331.4455540689996,valid,1.8911103010177612,7.662618160414967e-05
7400,1349.8031309049984,train,1.8517061471939087,7.343270388646452e-05
7400,1349.8031309049984,valid,1.8639217615127563,7.343270388646452e-05
7500,1368.0354127129995,train,1.8498947620391846,7.033142667413849e-05
7500,1368.0354127129995,valid,1.8802417516708374,7.033142667413849e-05
7600,1386.4840985359988,train,1.9007772207260132,6.732547269044014e-05
7600,1386.4840985359988,valid,1.9119774103164673,6.732547269044014e-05
7700,1404.8231253109989,train,1.8504327535629272,6.441786867622744e-05
7700,1404.8231253109989,valid,1.8507260084152222,6.441786867622744e-05
7800,1423.2215576179988,train,1.9336169958114624,6.161154234227558e-05
7800,1423.2215576179988,valid,1.8675259351730347,6.161154234227558e-05
7900,1441.5798717479993,train,1.8295282125473022,5.890931942132073e-05
7900,1441.5798717479993,valid,1.8388227224349976,5.890931942132073e-05
8000,1460.0982604209985,train,1.8370180130004883,5.631392082278674e-05
8000,1460.0982604209985,valid,1.8822559118270874,5.631392082278674e-05
8100,1478.7573113199996,train,1.8327312469482422,5.3827959893059764e-05
8100,1478.7573113199996,valid,1.807627558708191,5.3827959893059764e-05
8200,1497.4740062989986,train,1.861646294593811,5.145393978407017e-05
8200,1497.4740062989986,valid,1.773127555847168,5.145393978407017e-05
8300,1516.038029964,train,1.8960838317871094,4.919425093283063e-05
8300,1516.038029964,valid,1.8461685180664062,4.919425093283063e-05
8400,1534.5561164229985,train,1.8441914319992065,4.70511686544687e-05
8400,1534.5561164229985,valid,1.8278312683105469,4.70511686544687e-05
8500,1553.0976821129989,train,1.8327770233154297,4.502685085117742e-05
8500,1553.0976821129989,valid,1.8799976110458374,4.502685085117742e-05
8600,1571.5347532199994,train,1.8284457921981812,4.312333583939061e-05
8600,1571.5347532199994,valid,1.7917664051055908,4.312333583939061e-05
8700,1589.946838800999,train,1.8631600141525269,4.134254029737112e-05
8700,1589.946838800999,valid,1.8717190027236938,4.134254029737112e-05
8800,1608.3012508039992,train,1.8418487310409546,3.968625733527817e-05
8800,1608.3012508039992,valid,1.850746512413025,3.968625733527817e-05
8900,1626.7349456430002,train,1.8221937417984009,3.8156154689657465e-05
8900,1626.7349456430002,valid,1.8548558950424194,3.8156154689657465e-05
9000,1645.3331786189992,train,1.8104248046875,3.675377304417193e-05
9000,1645.3331786189992,valid,1.8470182418823242,3.675377304417193e-05
9100,1663.7579438189987,train,1.8133209943771362,3.548052447826372e-05
9100,1663.7579438189987,valid,1.8614689111709595,3.548052447826372e-05
9200,1682.220701508999,train,1.7791842222213745,3.433769104531011e-05
9200,1682.220701508999,valid,1.85204017162323,3.433769104531011e-05
9300,1700.3982737449987,train,1.843309998512268,3.332642348170419e-05
9300,1700.3982737449987,valid,1.8402099609375,3.332642348170419e-05
9400,1719.0014088879998,train,1.8327854871749878,3.2447740048161074e-05
9400,1719.0014088879998,valid,1.816522479057312,3.2447740048161074e-05
9500,1737.4977254919995,train,1.7889423370361328,3.170252550441551e-05
9500,1737.4977254919995,valid,1.859796404838562,3.170252550441551e-05
9600,1756.483257639,train,1.859399437904358,3.109153021834391e-05
9600,1756.483257639,valid,1.8221352100372314,3.109153021834391e-05
9700,1775.3579981209987,train,1.850875735282898,3.061536941040753e-05
9700,1775.3579981209987,valid,1.8164350986480713,3.061536941040753e-05
9800,1793.984283144,train,1.7538540363311768,3.027452253417748e-05
9800,1793.984283144,valid,1.807018518447876,3.027452253417748e-05
9900,1812.478701009999,train,1.8736952543258667,3.0069332793565833e-05
9900,1812.478701009999,valid,1.851988673210144,3.0069332793565833e-05
10000,1831.063513879999,train,1.8438780307769775,3.000000679724815e-05
10000,1831.063513879999,valid,1.838625192642212,3.000000679724815e-05
